3210,0,0,0,0,0,0,1.86793756,0.75262672,1.29011524,1.28972983,1.14533544,1.33787119,1.20150471,1.8572067,0.91381711,2.09958339,0,0,0,0,0,0,1,57:19.0,0,0,,,,,,,,,,,,,,,,,,
3211,0,0,0,0,0,0,1.88276088,0.7746321,1.25336504,1.24017417,1.12091672,1.25741351,1.12301719,1.83114481,0.83724588,2.23088026,0,0,0,0,0,0,1,57:19.0,0,0,,,,,,,,,,,,,,,,,,
3212,0,0,0,0,0,0,1.78143311,0.71267724,1.14978468,1.17793643,1.08921778,1.14664686,1.0086776,1.77701354,0.73760933,2.11054945,0,0,0,0,0,0,1,57:19.0,0,0,,,,,,,,,,,,,,,,,,
3213,0,0,0,0,0,0,1.8545717,0.77747667,1.25501359,1.26460814,1.13504505,1.28773773,1.16484499,1.79737759,0.887824,2.14543748,0,0,0,0,0,0,1,57:19.0,0,0,,,,,,,,,,,,,,,,,,
3214,0,0,0,0,0,0,1.84856963,0.78379011,1.20412242,1.2396121,1.13664496,1.23027837,1.10991764,1.76921034,0.82572144,2.15297723,0,0,0,0,0,0,1,57:20.0,0,0,,,,,,,,,,,,,,,,,,
3215,0,0,0,0,0,0,1.75842702,0.72477496,1.13289475,1.19308436,1.09678185,1.13913906,1.00616145,1.68824625,0.68926644,2.08149242,0,0,0,0,0,0,1,57:20.0,0,0,,,,,,,,,,,,,,,,,,
3216,0,0,0,0,0,0,1.71004736,0.69525522,1.061818,1.14102423,1.04104507,1.07449389,0.9633314,1.60442615,0.69106817,2.05631232,0,0,0,0,0,0,1,57:20.0,0,0,,,,,,,,,,,,,,,,,,
3217,0,0,0,0,0,0,1.74703002,0.77685422,1.11807561,1.21825051,1.12456763,1.20152187,1.04504025,1.64522111,0.75705534,2.08721066,0,0,0,0,0,0,1,57:20.0,0,0,,,,,,,,,,,,,,,,,,
3218,0,0,0,0,0,0,1.7513392,0.74639577,1.11610007,1.2088213,1.10722208,1.16403806,1.00005746,1.60586083,0.68882316,2.01941895,0,0,0,0,0,0,1,57:20.0,0,0,,,,,,,,,,,,,,,,,,
3219,0,0,0,0,0,0,1.65892994,0.69161487,1.03912091,1.16916525,1.04641986,1.0872525,0.91223884,1.43593073,0.60670185,1.91463697,0,0,0,0,0,0,1,57:20.0,0,0,,,,,,,,,,,,,,,,,,
3220,0,0,0,0,0,0,1.74139094,0.71636683,1.14047539,1.19774675,1.07526851,1.18066311,1.02922165,1.51040137,0.7146548,2.00049186,0,0,0,0,0,0,1,57:21.0,0,0,,,,,,,,,,,,,,,,,,
3221,0,0,0,0,0,0,1.78010011,0.7072981,1.15747666,1.22264802,1.08286285,1.15849066,1.01240814,1.50875878,0.6871689,1.94373238,0,0,0,0,0,0,1,57:21.0,0,0,,,,,,,,,,,,,,,,,,
3222,0,0,0,0,0,0,1.69589579,0.66182983,1.11608088,1.1953696,1.06991923,1.10845685,0.95602018,1.46217382,0.62713188,1.93538988,0,0,0,0,0,0,1,57:21.0,0,0,,,,,,,,,,,,,,,,,,
3223,0,0,0,0,0,0,1.78792226,0.61769724,1.1295476,1.18038785,0.95679176,0.96284968,0.8902055,1.44339418,0.55459303,1.95014656,0,0,0,0,0,0,1,57:21.0,0,0,,,,,,,,,,,,,,,,,,
3224,0,0,0,0,0,0,1.86127841,0.65055519,1.2344842,1.22709417,1.01390898,1.10994589,1.00588596,1.50352037,0.68945575,2.07919049,0,0,0,0,0,0,1,57:21.0,0,0,,,,,,,,,,,,,,,,,,
3225,0,0,0,0,0,0,1.83396149,0.64271814,1.22800159,1.22360051,0.99674487,1.07872808,0.92217118,1.50614583,0.61345154,2.03632426,0,0,0,0,0,0,1,57:22.0,0,0,,,,,,,,,,,,,,,,,,
3226,0,0,0,0,0,0,1.77930558,0.61556149,1.11222541,1.14218056,0.95160866,0.96542853,0.79211813,1.42639434,0.50648576,1.97329092,0,0,0,0,0,0,1,57:22.0,0,0,,,,,,,,,,,,,,,,,,
3227,0,0,0,0,0,0,1.77955997,0.61009836,1.13049877,1.12387455,0.97251296,0.99825513,0.89434558,1.53486574,0.60547972,2.05056405,0,0,0,0,0,0,1,57:22.0,0,0,,,,,,,,,,,,,,,,,,
3228,0,0,0,0,0,0,1.80584192,0.63025481,1.16388381,1.16648889,1.00529873,1.02415109,0.8813237,1.53576231,0.56799251,1.9927963,0,0,0,0,0,0,1,57:22.0,0,0,,,,,,,,,,,,,,,,,,
3229,0,0,0,0,0,0,1.78738439,0.61087084,1.12594664,1.14377558,0.96961564,0.97062004,0.81960249,1.54599559,0.50442326,1.95418286,0,0,0,0,0,0,1,57:22.0,0,0,,,,,,,,,,,,,,,,,,
3230,0,0,0,0,0,0,1.72781467,0.58514565,1.01942217,1.06435406,0.92139113,0.85981029,0.72767591,1.5328778,0.42743737,1.9044441,0,0,0,0,0,0,1,57:23.0,0,0,,,,,,,,,,,,,,,,,,
3231,0,0,0,0,0,0,1.81007254,0.62395793,1.12982929,1.12213314,0.98206943,0.9987433,0.88030779,1.62412238,0.57553756,1.988217,0,0,0,0,0,0,1,57:23.0,0,0,,,,,,,,,,,,,,,,,,
3232,0,0,0,0,0,0,1.7695514,0.61046588,1.10983682,1.11957192,0.99710369,0.97430807,0.8500247,1.64387894,0.5294832,1.91041601,0,0,0,0,0,0,1,57:23.0,0,0,,,,,,,,,,,,,,,,,,
3233,0,0,0,0,0,0,1.72676289,0.59093678,1.05036962,1.08988106,0.95531738,0.9047612,0.77411431,1.59368253,0.44573909,1.87982512,0,0,0,0,0,0,1,57:23.0,0,0,,,,,,,,,,,,,,,,,,
3234,0,0,0,0,0,0,1.68864477,0.5803929,0.98930562,1.01865971,0.90485537,0.82520425,0.72314304,1.5584749,0.44366014,1.93239105,0,0,0,0,0,0,0,57:23.0,0,0,,,,,,,,,,,,,,,,,,
3235,0,0,0,0,0,0,1.80077922,0.63421047,1.11202586,1.09728968,0.94594324,0.94783658,0.84030741,1.55801368,0.53113902,1.97907019,0,0,0,0,0,0,0,57:24.0,0,0,,,,,,,,,,,,,,,,,,
3236,0,0,0,0,0,0,1.77288115,0.57390678,1.09008372,1.07771206,0.92971885,0.89245683,0.81670702,1.53140223,0.49217361,1.94668484,0,0,0,0,0,0,0,57:24.0,0,0,,,,,,,,,,,,,,,,,,
3237,0,0,0,0,0,0,1.72118914,0.56570703,1.04053557,1.05162334,0.88471162,0.84952599,0.73025727,1.47603965,0.40872014,1.94432425,0,0,0,0,0,0,0,57:24.0,0,0,,,,,,,,,,,,,,,,,,
3238,0,0,0,0,0,0,1.81298745,0.59893316,1.15509152,1.06773603,0.91382426,0.88558942,0.85469538,1.51246655,0.55430508,2.19138813,0,0,0,0,0,0,0,57:24.0,0,0,,,,,,,,,,,,,,,,,,
3239,0,0,0,0,0,0,1.69206607,0.67918414,1.00960481,1.0095824,0.95771289,0.92360681,0.80756938,1.51686084,0.54532659,2.17066169,0,0,0,0,0,0,0,57:24.0,0,0,,,,,,,,,,,,,,,,,,
3240,0,0,0,0,0,0,1.62945414,0.63173658,0.93283033,0.95704776,0.93149537,0.85863048,0.76614034,1.45491111,0.50173491,2.07248759,0,0,0,0,0,0,0,57:25.0,0,0,,,,,,,,,,,,,,,,,,
3241,0,0,0,0,0,0,1.49447834,0.65622312,0.83632433,0.90662092,0.9254297,0.82942313,0.68535459,1.40268469,0.38192555,2.19696593,0,0,0,0,0,0,0,57:25.0,0,0,,,,,,,,,,,,,,,,,,
3242,0,0,0,0,0,0,1.78827381,0.58719307,1.14668477,1.06271338,0.92472494,0.9319638,0.90570039,1.42504084,0.57757717,2.18025565,0,0,0,0,0,0,0,57:25.0,0,0,,,,,,,,,,,,,,,,,,
3243,0,0,0,0,0,0,1.76819718,0.59906024,1.12484384,1.08590889,0.93539327,0.97917098,0.87009466,1.44989109,0.58218843,2.11897087,0,0,0,0,0,0,0,57:25.0,0,0,,,,,,,,,,,,,,,,,,
3244,0,0,0,0,0,0,1.74786913,0.59118408,1.08119678,1.05170476,0.93055904,0.93381643,0.79867572,1.50920022,0.4927004,2.08944464,0,0,0,0,0,0,0,57:25.0,0,0,,,,,,,,,,,,,,,,,,
3245,0,0,0,0,0,0,1.76883352,0.64300126,1.18286729,1.08317888,1.00064993,1.02555931,0.91111922,1.5854702,0.58447367,2.17920208,0,0,0,0,0,0,0,57:26.0,0,0,,,,,,,,,,,,,,,,,,
3246,0,0,0,0,0,0,1.87432241,0.69233382,1.29436755,1.18067884,1.03490746,1.08785844,0.94289142,1.65519786,0.60867983,2.22991538,0,0,0,0,0,0,0,57:26.0,0,0,,,,,,,,,,,,,,,,,,
3247,0,0,0,0,0,0,1.90192139,0.71155399,1.32677662,1.18967891,1.05645001,1.12547612,0.94572705,1.63104415,0.63336641,2.09720874,0,0,0,0,0,0,0,57:26.0,0,0,,,,,,,,,,,,,,,,,,
3248,0,0,0,0,0,0,1.90391481,0.69808722,1.31366694,1.1342082,1.04456055,1.02664101,0.96706718,1.65337741,0.66945589,2.10971546,0,0,0,0,0,0,0,57:26.0,0,0,,,,,,,,,,,,,,,,,,
3249,0,0,0,0,0,0,2.01265526,0.79042298,1.39009988,1.1974839,1.07376826,1.05363119,0.94747943,1.76641059,0.61146486,2.22113442,0,0,0,0,0,0,0,57:26.0,0,0,,,,,,,,,,,,,,,,,,
3250,0,0,0,0,0,0,1.911304,0.76872593,1.3372153,1.15699267,1.08627987,1.08000493,0.91537476,1.66181123,0.60415512,2.16318488,0,0,0,0,0,0,0,57:27.0,0,0,,,,,,,,,,,,,,,,,,
3251,0,0,0,0,0,0,1.92800748,0.78333569,1.29456496,1.12689674,1.03612256,0.97720367,0.83805615,1.61240709,0.51231837,2.19647145,0,0,0,0,0,0,0,57:27.0,0,0,,,,,,,,,,,,,,,,,,
3252,0,0,0,0,0,0,2.0147655,0.83514279,1.38806903,1.17444301,1.06264246,1.08886111,0.99359167,1.60656798,0.69689345,2.24321151,0,0,0,0,0,0,0,57:27.0,0,0,,,,,,,,,,,,,,,,,,
3253,0,0,0,0,0,0,1.96800196,0.81686789,1.35172641,1.16963303,1.08352304,1.06727564,0.94962615,1.61155725,0.66132271,2.27280521,0,0,0,0,0,0,0,57:27.0,0,0,,,,,,,,,,,,,,,,,,
3254,0,0,0,0,0,0,1.88815403,0.80966252,1.28791106,1.12803614,1.05543661,1.01469362,0.88146538,1.53652811,0.59587711,2.23522091,0,0,0,0,0,0,0,57:27.0,0,0,,,,,,,,,,,,,,,,,,
3255,0,0,0,0,0,0,1.9114182,0.7714017,1.32426858,1.13120198,1.0636034,1.05413568,0.96997273,1.51545572,0.6919257,2.25440574,0,0,0,0,0,0,0,57:28.0,0,0,,,,,,,,,,,,,,,,,,
3256,0,0,0,0,0,0,1.95895755,0.80780047,1.35369182,1.18745422,1.09927654,1.12338698,0.97812176,1.60026133,0.72540373,2.28537703,0,0,0,0,0,0,0,57:28.0,0,0,,,,,,,,,,,,,,,,,,
3257,0,0,0,0,0,0,1.92666304,0.80498034,1.32851863,1.18568623,1.11733508,1.16578114,0.98860645,1.6177541,0.71768504,2.15365911,0,0,0,0,0,0,0,57:28.0,0,0,,,,,,,,,,,,,,,,,,
3258,0,0,0,0,0,0,1.88729453,0.64354771,1.28797793,1.20811081,1.05684817,1.00562632,0.95339584,1.53807628,0.63283509,1.68723667,0,0,0,0,0,0,0,57:28.0,0,0,,,,,,,,,,,,,,,,,,
3259,0,0,0,0,0,0,1.60648775,0.29923549,1.2843703,1.5124135,1.14330697,1.06772506,1.32524812,1.68313026,0.83420551,0.64837933,0,0,0,0,0,0,0,57:28.0,0,0,,,,,,,,,,,,,,,,,,
3260,0,0,0,0,0,0,1.72086525,0.57937253,1.5516845,1.51531076,1.1084466,1.30870843,1.14724898,1.67931962,0.86061674,1.55917573,0,0,0,0,0,0,0,57:29.0,0,0,,,,,,,,,,,,,,,,,,
3261,0,0,0,0,0,0,1.7851305,0.63743681,1.56387937,1.41958821,1.08596075,1.16493511,0.98400956,1.76182568,0.74173093,2.10209703,0,0,0,0,0,0,0,57:29.0,0,0,,,,,,,,,,,,,,,,,,
3262,0,0,0,0,0,0,1.83181155,0.64778566,1.62574005,1.4024992,1.12811768,1.23317325,1.08002734,1.79173768,0.85594851,2.1743207,0,0,0,0,0,0,0,57:29.0,0,0,,,,,,,,,,,,,,,,,,
3263,0,0,0,0,0,0,1.82657123,0.64938498,1.58817172,1.4115231,1.11796784,1.1885612,1.01660848,1.81099379,0.79402804,2.11832404,0,0,0,0,0,0,0,57:29.0,0,0,,,,,,,,,,,,,,,,,,
3264,0,0,0,0,0,0,1.74396074,0.61230826,1.50725842,1.36382818,1.08364367,1.12527561,0.93789405,1.74289715,0.73210448,2.06200767,0,0,0,0,0,0,0,57:29.0,0,0,,,,,,,,,,,,,,,,,,
3265,0,0,0,0,0,0,1.7109859,0.59876806,1.45481837,1.31960511,1.04517329,1.093624,0.93504637,1.76045084,0.75255704,2.07913208,0,0,0,0,0,0,0,57:30.0,0,0,,,,,,,,,,,,,,,,,,
3266,0,0,0,0,0,0,1.81712067,0.68196607,1.54705822,1.40646803,1.10863125,1.21311128,1.01335049,1.73187339,0.82358104,2.12371206,0,0,0,0,0,0,0,57:30.0,0,0,,,,,,,,,,,,,,,,,,
3267,0,0,0,0,0,0,1.75351334,0.68012047,1.47129059,1.35771811,1.10371411,1.16840911,0.9691186,1.73041451,0.78335536,2.1121285,0,0,0,0,0,0,0,57:30.0,0,0,,,,,,,,,,,,,,,,,,
3268,0,0,0,0,0,0,1.68323624,0.64916027,1.37776661,1.28429174,1.06679058,1.06185842,0.87927598,1.6429534,0.69023943,2.08937407,0,0,0,0,0,0,0,57:30.0,0,0,,,,,,,,,,,,,,,,,,
3269,0,0,0,0,0,0,1.74745059,0.69092572,1.48832083,1.37317765,1.14130533,1.25577581,1.03601062,1.67181206,0.85947925,2.16310668,0,0,0,0,0,0,0,57:30.0,0,0,,,,,,,,,,,,,,,,,,
3270,0,0,0,0,0,0,1.71899056,0.70554763,1.46191227,1.34227443,1.11894,1.2104944,0.98674804,1.6278522,0.81055266,2.14162564,0,0,0,0,0,0,0,57:31.0,0,0,,,,,,,,,,,,,,,,,,
3271,0,0,0,0,0,0,1.65365052,0.70418859,1.34828663,1.27171433,1.08044147,1.13200879,0.88276011,1.56279778,0.72489238,2.08128238,0,0,0,0,0,0,0,57:31.0,0,0,,,,,,,,,,,,,,,,,,
3272,0,0,0,0,0,0,1.69431305,0.71938246,1.44793475,1.33363414,1.13295901,1.25656974,1.06554878,1.64898372,0.89735353,2.10781813,0,0,0,0,0,0,0,57:31.0,0,0,,,,,,,,,,,,,,,,,,
3273,0,0,0,0,0,0,1.71342099,0.69771707,1.44307506,1.33494246,1.11191201,1.22570097,1.0562073,1.63248336,0.8855468,2.10697007,0,0,0,0,0,0,0,57:31.0,0,0,,,,,,,,,,,,,,,,,,
3274,0,0,0,0,0,0,1.62354136,0.68055677,1.3549304,1.28979337,1.10339224,1.1659137,0.99736297,1.61716235,0.80644089,2.02496386,0,0,0,0,0,0,0,57:31.0,0,0,,,,,,,,,,,,,,,,,,
3275,0,0,0,0,0,0,1.57262421,0.63341433,1.36900723,1.26925766,1.1017648,1.17867279,1.06915081,1.64923787,0.87345719,1.99165571,0,0,0,0,0,0,0,57:32.0,0,0,,,,,,,,,,,,,,,,,,
3276,0,0,0,0,0,0,1.63895643,0.74826378,1.44341636,1.34937596,1.17727578,1.30362904,1.09824347,1.76563048,0.86497992,2.06681323,0,0,0,0,0,0,0,57:32.0,0,0,,,,,,,,,,,,,,,,,,
3277,0,0,0,0,0,0,1.68739593,0.71841961,1.4433167,1.32617164,1.1233288,1.22682357,1.04284918,1.73555696,0.79420531,1.99802613,0,0,0,0,0,0,0,57:32.0,0,0,,,,,,,,,,,,,,,,,,
3278,0,0,0,0,0,0,1.61768949,0.69655752,1.34917879,1.25758231,1.07765996,1.12972605,0.93666279,1.70125198,0.68609256,1.95025539,0,0,0,0,0,0,0,57:32.0,0,0,,,,,,,,,,,,,,,,,,
3279,0,0,0,0,0,0,1.71279573,0.74191713,1.45836377,1.31540322,1.11993241,1.25052011,1.08758295,1.76951301,0.83267468,2.03621173,0,0,0,0,0,0,0,57:32.0,0,0,,,,,,,,,,,,,,,,,,
3280,0,0,0,0,0,0,1.70276058,0.73593098,1.44006622,1.32019854,1.11945629,1.21664417,1.06926966,1.75562894,0.80434263,2.0152061,0,0,0,0,0,0,0,57:33.0,0,0,,,,,,,,,,,,,,,,,,
3281,0,0,0,0,0,0,1.67577076,0.71719766,1.38882565,1.28463984,1.07425201,1.13677812,1.0090878,1.68140543,0.73369867,1.97835624,0,0,0,0,0,0,0,57:33.0,0,0,,,,,,,,,,,,,,,,,,
3282,0,0,0,0,0,0,1.61304045,0.66281593,1.31285822,1.22324812,1.0330286,1.05513775,0.96028274,1.62455058,0.70661372,1.99831843,0,0,0,0,0,0,0,57:33.0,0,0,,,,,,,,,,,,,,,,,,
3283,0,0,0,0,0,0,1.7194525,0.74940383,1.45432758,1.3264699,1.09198153,1.23316526,1.09163523,1.66602802,0.82303041,2.0042088,0,0,0,0,0,0,0,57:33.0,0,0,,,,,,,,,,,,,,,,,,
3284,0,0,0,0,0,0,1.66289043,0.7199775,1.37595785,1.28904963,1.07865036,1.16616058,1.02270257,1.65805113,0.76048511,1.97582734,0,0,0,0,0,0,0,57:33.0,0,0,,,,,,,,,,,,,,,,,,
3285,0,0,0,0,0,0,1.58249116,0.6691069,1.28847528,1.24002063,1.02712119,1.07611632,0.94220215,1.58128119,0.67393667,1.89945388,0,0,0,0,0,0,0,57:34.0,0,0,,,,,,,,,,,,,,,,,,
3286,0,0,0,0,0,0,1.54153168,0.63440567,1.2869519,1.22188187,1.00676525,1.08770084,0.99138933,1.56679857,0.73289931,1.97343802,0,0,0,0,0,0,0,57:34.0,0,0,,,,,,,,,,,,,,,,,,
3287,0,0,0,0,0,0,1.61826634,0.68679762,1.33477926,1.28905118,1.03319359,1.16359389,1.01264083,1.60752332,0.74821454,1.99084568,0,0,0,0,0,0,0,57:34.0,0,0,,,,,,,,,,,,,,,,,,
3288,0,0,0,0,0,0,1.54597843,0.69896889,1.23914361,1.22878802,1.01963079,1.09034801,0.91265529,1.58387887,0.66265798,1.95478702,0,0,0,0,0,0,0,57:34.0,0,0,,,,,,,,,,,,,,,,,,
3289,0,0,0,0,0,0,1.49175739,0.64914143,1.15429366,1.16035879,0.9616583,0.96551263,0.83046401,1.55115056,0.56443727,1.90759957,0,0,0,0,0,0,0,57:34.0,0,0,,,,,,,,,,,,,,,,,,
3290,0,0,0,0,0,0,1.49467242,0.62426388,1.1984601,1.19005167,0.98906749,1.07407367,0.96366191,1.59042835,0.71244532,1.85204399,0,0,0,0,0,0,0,57:35.0,0,0,,,,,,,,,,,,,,,,,,
3291,0,0,0,0,0,0,1.47182453,0.59090233,1.20587397,1.21969986,1.00294912,1.07265925,0.95025009,1.57341218,0.70478421,1.76226962,0,0,0,0,0,0,0,57:35.0,0,0,,,,,,,,,,,,,,,,,,
3292,0,0,0,0,0,0,1.45541227,0.55682909,1.17102718,1.20062506,0.97849822,1.04272819,0.922804,1.54782438,0.63917065,1.6736325,0,0,0,0,0,0,0,57:35.0,0,0,,,,,,,,,,,,,,,,,,
3293,0,0,0,0,0,0,1.46751857,0.53915364,1.14462602,1.13871896,0.93352205,0.8901487,0.84662676,1.54609203,0.54326785,1.72892511,0,0,0,0,0,0,0,57:35.0,0,0,,,,,,,,,,,,,,,,,,
3294,0,0,0,0,0,0,1.57957578,0.56602836,1.29396129,1.22795415,0.94003159,1.01355982,0.98792249,1.56507492,0.68228441,1.92995024,0,0,0,0,0,0,0,57:35.0,0,0,,,,,,,,,,,,,,,,,,
3295,0,0,0,0,0,0,1.49913979,0.61502212,1.16269755,1.15673041,0.93873602,0.95320815,0.84782803,1.55704188,0.57011902,1.90736639,0,0,0,0,0,0,0,57:36.0,0,0,,,,,,,,,,,,,,,,,,
3296,0,0,0,0,0,0,1.48780382,0.57000357,1.11240506,1.10245788,0.89159679,0.83211374,0.80604297,1.51940262,0.49799502,1.86220849,0,0,0,0,0,0,0,57:36.0,0,0,,,,,,,,,,,,,,,,,,
3297,0,0,0,0,0,0,1.39972568,0.48998648,1.02236569,1.04469502,0.83863699,0.76710159,0.77210218,1.51372695,0.51340967,1.81235182,0,0,0,0,0,0,0,57:36.0,0,0,,,,,,,,,,,,,,,,,,
3298,0,0,0,0,0,0,1.47587752,0.53677195,1.13026941,1.12443662,0.88574952,0.9166615,0.88572919,1.53435886,0.58683676,1.8291961,0,0,0,0,0,0,0,57:36.0,0,0,,,,,,,,,,,,,,,,,,
3299,0,0,0,0,0,0,1.43656754,0.51660889,1.09132326,1.10153115,0.86736447,0.88225025,0.84064639,1.43852901,0.53998327,1.79087281,0,0,0,0,0,0,0,57:36.0,0,0,,,,,,,,,,,,,,,,,,
3300,0,0,0,0,0,0,1.31655085,0.47816476,0.96196729,1.03156543,0.84526372,0.80327243,0.72593337,1.42113602,0.44764337,1.72029901,0,0,0,0,0,0,0,57:37.0,0,0,,,,,,,,,,,,,,,,,,
3301,0,0,0,0,0,0,1.25507486,0.45632204,0.98724276,1.03466451,0.87981135,0.90812719,0.83500195,1.42819011,0.56202513,1.78718317,0,0,0,0,0,0,0,57:37.0,0,0,,,,,,,,,,,,,,,,,,
3302,0,0,0,0,0,0,1.36521995,0.44627035,1.03972483,1.07681191,0.83962774,0.85121852,0.82652146,1.38428974,0.49978107,1.77174473,0,0,0,0,0,0,0,57:37.0,0,0,,,,,,,,,,,,,,,,,,
3303,0,0,0,0,0,0,1.31919098,0.42319718,0.98917937,1.04633927,0.80174613,0.7964896,0.76167387,1.3808049,0.43412954,1.76535857,0,0,0,0,0,0,0,57:37.0,0,0,,,,,,,,,,,,,,,,,,
3304,0,0,0,0,0,0,1.25639665,0.37641963,0.9117462,0.98099893,0.76197582,0.70092231,0.6771664,1.33613789,0.38502783,1.70549655,0,0,0,0,0,0,0,57:37.0,0,0,,,,,,,,,,,,,,,,,,
3305,0,0,0,0,0,0,1.31135345,0.44359332,0.99747276,1.04662561,0.81234777,0.83802754,0.77183425,1.42156959,0.46323207,1.72566485,0,0,0,0,0,0,0,57:38.0,0,0,,,,,,,,,,,,,,,,,,
3306,0,0,0,0,0,0,1.27249134,0.42290616,0.94787753,1.01344728,0.80086577,0.7866627,0.72269922,1.41860855,0.41056088,1.6854378,0,0,0,0,0,0,0,57:38.0,0,0,,,,,,,,,,,,,,,,,,
3307,0,0,0,0,0,0,1.22397983,0.41038358,0.87052643,0.96235198,0.7630744,0.6971947,0.63404441,1.36430025,0.32140875,1.63833237,0,0,0,0,0,0,0,57:38.0,0,0,,,,,,,,,,,,,,,,,,
3308,0,0,0,0,0,0,1.25325429,0.46933416,0.9378165,1.02898848,0.83164519,0.86306536,0.7707873,1.40095091,0.46766967,1.59943855,0,0,0,0,0,0,0,57:38.0,0,0,,,,,,,,,,,,,,,,,,
3309,0,0,0,0,0,0,1.20479369,0.4249889,0.92375171,1.04004788,0.82456559,0.84055465,0.76580507,1.43821454,0.4623642,1.41308391,0,0,0,0,0,0,0,57:38.0,0,0,,,,,,,,,,,,,,,,,,
3310,0,0,0,0,0,0,1.18919659,0.44610146,0.86829138,1.02056921,0.83340359,0.81759572,0.71935725,1.42451656,0.39940393,1.39623702,0,0,0,0,0,0,0,57:39.0,0,0,,,,,,,,,,,,,,,,,,
3311,0,0,0,0,0,0,1.33056295,0.46899894,1.0643878,1.10939491,0.85686934,0.89707088,0.90217221,1.47087848,0.52999902,1.6617353,0,0,0,0,0,0,0,57:39.0,0,0,,,,,,,,,,,,,,,,,,
3312,0,0,0,0,0,0,1.36644363,0.48365754,1.06775379,1.13900161,0.83285266,0.89883393,0.88842791,1.40500939,0.52718323,1.70858359,0,0,0,0,0,0,0,57:39.0,0,0,,,,,,,,,,,,,,,,,,
3313,0,0,0,0,0,0,1.31761467,0.51911622,0.99238604,1.0746249,0.82941711,0.83375007,0.74460959,1.42701471,0.41614166,1.73244548,0,0,0,0,0,0,0,57:39.0,0,0,,,,,,,,,,,,,,,,,,
3314,0,0,0,0,0,0,1.32741916,0.49059722,1.03539705,1.07829809,0.83822638,0.85051841,0.83838975,1.42023647,0.52083498,1.77800369,0,0,0,0,0,0,0,57:39.0,0,0,,,,,,,,,,,,,,,,,,
3315,0,0,0,0,0,0,1.35568285,0.52600616,1.05812716,1.12949264,0.85804617,0.89064854,0.83711433,1.40929747,0.51368576,1.77621055,0,0,0,0,0,0,0,57:40.0,0,0,,,,,,,,,,,,,,,,,,
3316,0,0,0,0,0,0,1.3037256,0.48860458,1.00504076,1.10990417,0.85550499,0.85828823,0.79887509,1.37049806,0.4819265,1.71723938,0,0,0,0,0,0,0,57:40.0,0,0,,,,,,,,,,,,,,,,,,
3317,0,0,0,0,0,0,1.22524655,0.43743742,0.96844542,1.0757041,0.85759658,0.83921212,0.83047307,1.37568712,0.52928329,1.66994405,0,0,0,0,0,0,0,57:40.0,0,0,,,,,,,,,,,,,,,,,,
3318,0,0,0,0,0,0,1.34958231,0.4931114,1.09952271,1.19082808,0.89546913,0.96804851,0.94551796,1.43488669,0.57809466,1.77403653,0,0,0,0,0,0,0,57:40.0,0,0,,,,,,,,,,,,,,,,,,
3319,0,0,0,0,0,0,1.30521548,0.4961395,1.05673051,1.1542244,0.88164693,0.92150533,0.88478816,1.41697466,0.53931868,1.72890675,0,0,0,0,0,0,0,57:40.0,0,0,,,,,,,,,,,,,,,,,,
3320,0,0,0,0,0,0,1.24409449,0.4618535,0.97059,1.09216011,0.85308105,0.85564637,0.79850024,1.41710293,0.48418555,1.70079899,0,0,0,0,0,0,0,57:41.0,0,0,,,,,,,,,,,,,,,,,,
3321,0,0,0,0,0,0,1.35098958,0.52865106,1.10697329,1.18468368,0.92773157,1.01558661,0.95587254,1.47736871,0.61053866,1.7277751,0,0,0,0,0,0,0,57:41.0,0,0,,,,,,,,,,,,,,,,,,
3322,0,0,0,0,0,0,1.37140024,0.54676425,1.07822418,1.17019248,0.90791726,0.95222956,0.89772189,1.48687017,0.5543797,1.73761106,0,0,0,0,0,0,0,57:41.0,0,0,,,,,,,,,,,,,,,,,,
3323,0,0,0,0,0,0,1.30233681,0.52535367,0.97777659,1.10000873,0.85997945,0.85939127,0.79478759,1.45173538,0.47772452,1.65488982,0,0,0,0,0,0,0,57:41.0,0,0,,,,,,,,,,,,,,,,,,
3324,0,0,0,0,0,0,1.34749544,0.54182935,1.0554564,1.16437662,0.91293216,0.99184269,0.96199673,1.47143459,0.63072342,1.65008867,0,0,0,0,0,0,0,57:41.0,0,0,,,,,,,,,,,,,,,,,,
3325,0,0,0,0,0,0,1.37624395,0.53454041,1.05948949,1.16773224,0.90817744,0.97616595,0.96292454,1.44427466,0.62917894,1.58296692,0,0,0,0,0,0,0,57:42.0,0,0,,,,,,,,,,,,,,,,,,
3326,0,0,0,0,0,0,1.37880599,0.52513313,1.04598224,1.14163911,0.86793345,0.92162657,0.92231154,1.42562068,0.56204385,1.69417799,0,0,0,0,0,0,0,57:42.0,0,0,,,,,,,,,,,,,,,,,,
3327,0,0,0,0,0,0,1.38922286,0.52283669,1.0995959,1.14632893,0.88328385,0.98192382,0.99663842,1.45263183,0.65548062,1.8098979,0,0,0,0,0,0,0,57:42.0,0,0,,,,,,,,,,,,,,,,,,
3328,0,0,0,0,0,0,1.41435838,0.55193198,1.07544804,1.14833474,0.88341331,0.96330285,0.9491021,1.48103833,0.61799371,1.81955743,0,0,0,0,0,0,0,57:42.0,0,0,,,,,,,,,,,,,,,,,,
